,close
2016-08-30,-0.017936802973977595
2016-08-31,0.002886344279360298
2016-09-01,-0.05274828969096479
2016-09-02,-0.01489266324650107
2016-09-06,0.0254828597431489
2016-09-07,-0.005522137856227238
2016-09-08,-0.02087258304412487
2016-09-09,-0.015291913514608346
2016-09-12,0.019591710803722906
2016-09-13,-0.011246721807544824
2016-09-14,0.0022443254271868884
2016-09-15,0.01908494070945088
2016-09-16,0.025769077107471006
2016-09-19,0.004576436222005764
2016-09-20,-0.008820393525249548
2016-09-21,0.0033248582045763975
2016-09-22,0.0052631578947368585
2016-09-23,0.005671902268760798
2016-09-26,0.007616293082670644
2016-09-27,-0.015021767210448345
2016-09-28,0.0018456457331585963
2016-09-29,-0.027003442090464014
2016-09-30,0.016492277030393687
2016-10-03,0.047289348561345035
2016-10-04,-0.01056597591940367
2016-10-05,-0.013954588457899764
2016-10-06,-0.03530822739266004
2016-10-07,-0.02237803968372376
2016-10-10,0.02202553537819818
2016-10-11,-0.0042803105713715706
2016-10-12,0.007197840647805709
2016-10-13,-0.0063771712158808835
2016-10-14,-0.018505107009964328
2016-10-17,-0.012365782911811007
2016-10-18,0.025865622423742796
2016-10-19,0.022903063787041766
2016-10-20,-0.02229205538642831
2016-10-21,0.004871434310968148
2016-10-24,0.01334399520215901
2016-10-25,-0.0019234563030182672
2016-10-26,-0.00014824331669716084
2016-10-27,0.008253434812691474
2016-10-28,-0.01926376158031462
2016-10-31,-0.011795281887245213
2016-11-01,-0.03489783532267854
2016-11-02,-0.014621108898438262
2016-11-03,-0.003244163165452396
2016-11-04,0.016753814961050217
2016-11-07,0.01380142737195622
2016-11-08,0.009006677364252758
2016-11-09,-0.02493202688144469
2016-11-10,-0.024832956279265517
2016-11-11,0.017372538440787677
2016-11-14,-0.03791695391631755
2016-11-15,0.012953367875647714
2016-11-16,0.0008706535343092625
2016-11-17,0.026096884684390753
2016-11-18,-0.01965771207545164
2016-11-21,-0.0017295427521349938
2016-11-22,0.03497563616675703
2016-11-23,0.010678489223687082
2016-11-25,0.017309407338356397
2016-11-28,-0.002164893116352151
2016-11-29,-0.03339791964103611
2016-11-30,-0.0009495173286913072
2016-12-01,-0.03970642589365847
2016-12-02,-0.002309341837576362
2016-12-05,0.028988702121796717
2016-12-06,-0.004713191580525966
2016-12-07,0.03933702846687814
2016-12-08,-0.004452728590659594
2016-12-09,-0.0005200748907842057
2016-12-12,0.001248829222603609
2016-12-13,0.029778609292173464
2016-12-14,0.002725208175624383
2016-12-15,-0.005586592178770888
2016-12-16,0.02485069339001922
2016-12-19,0.001185243715738915
2016-12-20,0.02979332116608302
2016-12-21,-0.005077357857929843
2016-12-22,0.003514515430167009
2016-12-23,0.023555939359048095
2016-12-27,0.02896648699320359
2016-12-28,0.0009110372158702695
2016-12-29,-0.02311928275610975
2016-12-30,-0.004332634521313827
2017-01-03,0.015253602844843783
2017-01-04,0.046087196976679845
2017-01-05,-0.0010133051370164736
2017-01-06,0.009966923925027515
2017-01-09,0.009781232260599904
2017-01-10,-0.006486486486486531
2017-01-11,-4.3525571273073105e-05
2017-01-12,-0.0006964394532950058
2017-01-13,0.03558672358219361
2017-01-17,-0.008412197686645584
2017-01-18,0.01102863202545068
2017-01-19,0.0226977134466122
2017-01-20,0.0037331801772235718
2017-01-23,0.017370335554011573
2017-01-24,0.022778402699662692
2017-01-25,-0.0009426921717271552
2017-01-26,-0.007312758010615261
2017-01-27,0.001861459859796355
2017-01-30,-0.009250474383301732
2017-01-31,0.005466443220812467
2017-02-01,-0.010952815587920273
2017-02-02,0.009268547125145465
2017-02-03,-0.0008348572791603281
2017-02-06,0.025623682011697735
2017-02-07,-0.0012026224929200247
2017-02-08,0.017556125223335828
2017-02-09,0.027559355676005648
2017-02-10,-3.714710252600284e-05
2017-02-13,0.042386418514803736
2017-02-14,0.0005905203136136183
2017-02-15,-0.003760074681487091
2017-02-16,-0.03846841371420395
2017-02-17,0.012195575385759438
2017-02-21,0.01891782683760046
2017-02-22,-0.014024082486120082
2017-02-23,-0.06395114995063811
2017-02-24,0.00390625
2017-02-27,-0.042217898832684786
2017-02-28,0.015600243753808751
2017-03-01,8.000320012802042e-05
2017-03-02,0.0018399264029438367
2017-03-03,0.004311893639956876
2017-03-06,-0.0010335917312662701
2017-03-07,-0.01054558478252221
2017-03-08,-0.007279601029600902
2017-03-09,-0.007819146781185449
2017-03-10,-0.004940792160065377
2017-03-13,0.010135828306454986
2017-03-14,0.0483019174520638
2017-03-15,-0.00883549699670605
2017-03-16,0.02467060249442854
2017-03-17,-0.0030143467643466426
2017-03-20,0.002411114087795152
2017-03-21,-0.04291386682956633
2017-03-22,0.017312908887825218
2017-03-23,-0.0009411026586150228
2017-03-24,0.03289112175209996
2017-03-27,0.026827785377717017
2017-03-28,0.026607949078528703
2017-03-29,-0.00014419090876327534
2017-03-30,0.0014781699534915926
2017-03-31,0.0019079847361223035
2017-04-03,0.07261686608458184
2017-04-04,0.017285274018491226
2017-04-05,-0.02858271865121187
2017-04-06,0.012508474576271134
2017-04-07,0.012889617998594005
2017-04-10,0.032557678323527295
2017-04-11,-0.011908191683472458
2017-04-12,-0.03832572002462187
2017-04-13,0.02506400754615279
2017-04-17,-0.009530695412120371
2017-04-18,-0.003716238635609548
2017-04-19,0.01758475987477537
2017-04-20,-0.00991686849512352
2017-04-21,0.010214538362368186
2017-04-24,0.007624345549738232
2017-04-25,0.019062774007079453
2017-04-26,-0.011567877629063084
2017-04-27,-0.004900538414418065
2017-04-28,0.01733354932771758
2017-05-01,0.028152866242038055
2017-05-02,-0.012204187832982272
2017-05-03,-0.025462527438068427
2017-05-04,-0.049617092476993196
2017-05-05,0.043980227518960024
2017-05-08,-0.0037295281336144903
2017-05-09,0.04580078125000009
2017-05-10,0.012294954399726166
2017-05-11,-0.0066109095381589045
2017-05-12,0.005385829696350708
2017-05-15,-0.027492995905298523
2017-05-16,0.0035773078384195856
2017-05-17,-0.03473076559099075
2017-05-18,0.023071568627450967
2017-05-19,-0.007410402929279747
2017-05-22,-0.0014159747699040715
2017-05-23,-0.020754108926844927
2017-05-24,0.020930691765944864
2017-05-25,0.021307459222487113
2017-05-26,0.025944512830224475
2017-05-30,0.0309798492539608
2017-05-31,0.01757579374552387
2017-06-01,-0.0021113750329901926
2017-06-02,-0.0012930147815098936
2017-06-05,0.02198028542003816
2017-06-06,0.015777956927329306
2017-06-07,0.01913265306122458
2017-06-08,0.02909192045612574
2017-06-09,-0.03394502851274295
2017-06-12,0.004308294866415041
2017-06-13,0.04724365581213963
2017-06-14,0.012527995744114895
2017-06-15,-0.01397546733974353
2017-06-16,-0.010497149251345483
2017-06-19,-0.004308023694130192
2017-06-20,0.006598161168199113
2017-06-21,0.011175585643670605
2017-06-22,0.016498405951115958
2017-06-23,0.0016204490211966238
2017-06-26,-0.015030138559089856
