,close
2016-08-30,-0.0017860413995237634
2016-08-31,-0.0026609166399046424
2016-09-01,9.200055200331292e-05
2016-09-02,0.004415620256657871
2016-09-06,0.003205568530475711
2016-09-07,-4.56475099283038e-05
2016-09-08,-0.0024194284670866484
2016-09-09,-0.024024161442364855
2016-09-12,0.014347336834208635
2016-09-13,-0.014375520014791587
2016-09-14,-0.0004220794447310494
2016-09-15,0.010087266585343091
2016-09-16,-0.009057550281016291
2016-09-19,0.00023436767601014985
2016-09-20,0.00018745020853838668
2016-09-21,0.011057489575036161
2016-09-22,0.006348765003012291
2016-09-23,-0.005433781543562333
2016-09-26,-0.008195203259561024
2016-09-27,0.0062555436254143615
2016-09-28,0.005242403154720465
2016-09-29,-0.009201126084548705
2016-09-30,0.0077960261087923755
2016-10-03,-0.0030966907006840794
2016-10-04,-0.004497195048449143
2016-10-05,0.004377794336810625
2016-10-06,0.0007882778447556582
2016-10-07,-0.003613955427883009
2016-10-10,0.004929086259009452
2016-10-11,-0.012308546573504331
2016-10-12,0.0012649332396346136
2016-10-13,-0.003181733108740481
2016-10-14,0.00023469770935036216
2016-10-17,-0.0032380684217936384
2016-10-18,0.006073446327683474
2016-10-19,0.0026206186531891884
2016-10-20,-0.0016802800466745316
2016-10-21,0.00021038851746224552
2016-10-24,0.004277000023371613
2016-10-25,-0.0031184547358621417
2016-10-26,-0.0020543468110935104
2016-10-27,-0.00262000561429776
2016-10-28,-0.003095975232198178
2016-10-31,-4.705439488061902e-05
2016-11-01,-0.007105547974212922
2016-11-02,-0.006161137440758302
2016-11-03,-0.004101096804959403
2016-11-04,-0.0015322735108216357
2016-11-07,0.021964319969307367
2016-11-08,0.0045518535898638746
2016-11-09,0.010931003877236334
2016-11-10,0.002125594935538988
2016-11-11,-0.001890533499331326
2016-11-14,0.0004157812066893918
2016-11-15,0.007850380974370852
2016-11-16,-0.001466208476517683
2016-11-17,0.004680401963933267
2016-11-18,-0.001963918702900136
2016-11-21,0.0072762218561230885
2016-11-22,0.0019081368406705934
2016-11-23,0.0009069060898743153
2016-11-25,0.003669641643637034
2016-11-28,-0.004513857542655986
2016-11-29,0.001587013693661099
2016-11-30,-0.0025351985150978695
2016-12-01,-0.0036763037262288467
2016-12-02,0.0006377551020406713
2016-12-05,0.005736137667303964
2016-12-06,0.0034854245880862056
2016-12-07,0.012991113717353064
2016-12-08,0.0025381840851403936
2016-12-09,0.005996268988185172
2016-12-12,-0.0011921056117267792
2016-12-13,0.006586508708336991
2016-12-14,-0.007860875675200996
2016-12-15,0.0037623937677053743
2016-12-16,-0.007496582440358113
2016-12-19,0.0018660861065447065
2016-12-20,0.0039026120892278193
2016-12-21,-0.0024738260370190668
2016-12-22,-0.0016828306983747154
2016-12-23,0.0011533513729315992
2016-12-27,0.0024369710665073097
2016-12-28,-0.008000353606789301
2016-12-29,-0.0002673439379762277
2016-12-30,-0.0036546775415607913
2017-01-03,0.007336166405725653
2017-01-04,0.005950530662995668
2017-01-05,-0.0007504524787003142
2017-01-06,0.003887612652412109
2017-01-09,-0.003300475268438685
2017-01-10,-0.0002649123581615065
2017-01-11,0.00278231683080854
2017-01-12,-0.002158019906632669
2017-01-13,0.002030277618396026
2017-01-17,-0.0032594811258424006
2017-01-18,0.0019885987007821626
2017-01-19,-0.0034841668871836706
2017-01-20,0.003319318433281593
2017-01-23,-0.0022937803264224677
2017-01-24,0.0061897603678486846
2017-01-25,0.008392653132964112
2017-01-26,-0.000827922785306523
2017-01-27,-0.0013519406890536434
2017-01-30,-0.005982794008472014
2017-01-31,-0.00026359722344260206
2017-02-01,0.00035155563367905707
2017-02-02,0.0005710771393430125
2017-02-03,0.007024630109320862
2017-02-06,-0.0017439072241357545
2017-02-07,0.0
2017-02-08,0.0012665414683146192
2017-02-09,0.005714036465148675
2017-02-10,0.0039467406861257714
2017-02-13,0.005400034560221201
2017-02-14,0.004210888153654446
2017-02-15,0.004963416199563531
2017-02-16,-0.0005960744241495508
2017-02-17,0.0014058705747028721
2017-02-21,0.005913383816897655
2017-02-22,-0.0006343835906110762
2017-02-23,0.0006347862886160183
2017-02-24,0.0013956438993445452
2017-02-27,0.0014781653855899801
2017-02-28,-0.0026145995867246086
2017-03-01,0.013699209335757523
2017-03-02,-0.005922836287799771
2017-03-03,0.0006293794318801282
2017-03-06,-0.0030191211003018914
2017-03-07,-0.002986204576042928
2017-03-08,-0.0019405188778739424
2017-03-09,0.000972145906420252
2017-03-10,0.0034625453931256267
2017-03-13,0.0005049654940245674
2017-03-14,-0.0034909152086136652
2017-03-15,0.008272485544253527
2017-03-16,-0.0015488300054417037
2017-03-17,-0.006037229582424919
2017-03-20,-0.0014341150666441482
2017-03-21,-0.01250316803244067
2017-03-22,0.0020959876807256084
2017-03-23,-0.0011098305374142026
2017-03-24,-0.0004700653818212608
2017-03-27,-0.001368106028217131
2017-03-28,0.0072352084938778205
2017-03-29,0.0013601394142899181
2017-03-30,0.0028863703892356707
2017-03-31,-0.0023701697210818384
2017-04-03,-0.0014424504687964301
2017-04-04,0.0005948081743636369
2017-04-05,-0.0031421171075537435
2017-04-06,0.0026408825659154367
2017-04-07,-0.0009346191426993222
2017-04-10,0.0006378364587320551
2017-04-11,-0.001189869114397446
2017-04-12,-0.003999319264806012
2017-04-13,-0.006663818880820127
2017-04-17,0.008729680915111393
2017-04-18,-0.0030268150232338753
2017-04-19,-0.001667664414607084
2017-04-20,0.007838266158392893
2017-04-21,-0.0030174245643859177
2017-04-24,0.010784773434502792
2017-04-25,0.00594635627530371
2017-04-26,-0.00037731103005911315
2017-04-27,0.000712967622882088
2017-04-28,-0.002137378986631022
2017-05-01,0.002309953800924136
2017-05-02,0.0005866331447725859
2017-05-03,-0.0011307006156036081
2017-05-04,0.0009642797249707069
2017-05-05,0.0040628272251308495
2017-05-08,-0.00020857667278495473
2017-05-09,-0.0008762047815745744
2017-05-10,0.0016286644951140072
2017-05-11,-0.0018344798832603537
2017-05-12,-0.0015872352867465356
2017-05-15,0.005083043969376311
2017-05-16,-0.0006035505421548848
2017-05-17,-0.017700957934194128
2017-05-18,0.0034767860928555105
2017-05-19,0.006887226940465618
2017-05-22,0.005161561057490438
2017-05-23,0.0020456727758526583
2017-05-24,0.0023748020998248798
2017-05-25,0.004655222577829576
2017-05-26,0.00012411567580983274
2017-05-30,-0.0009100686688177095
2017-05-31,-0.0004140443855582543
2017-06-01,0.007870101897108794
2017-06-02,0.003328949531481218
2017-06-05,-0.0006758694138369048
2017-06-06,-0.002930748263070493
2017-06-07,0.0016443987667009718
2017-06-08,0.0004514672686228849
2017-06-09,-0.0012717426977354451
2017-06-12,-0.000451838159786333
2017-06-13,0.004849182214185843
2017-06-14,-0.0010633077048912698
2017-06-15,-0.001924179153361183
2017-06-16,-0.00475819352721607
2017-06-19,0.008284218769319507
2017-06-20,-0.0065402223675604665
2017-06-21,-0.00037030941408822127
2017-06-22,-0.0004939287919324409
2017-06-23,0.001358975414899266
2017-06-26,0.00045237703569678267
2017-06-27,-0.007851358572779188
2017-06-28,0.008700696055684354
2017-06-29,-0.00850242339604046
